AKAZE,1331,85.0496,AKAZE,59.4769
AKAZE,1357,86.617,AKAZE,62.9519
AKAZE,1331,68.9283,AKAZE,59.4734
FAST,5063,2.26732,SIFT,38.3178
FAST,4952,2.11673,SIFT,35.1807
OpenCV(4.1.0) /opencv/modules/core/src/batch_distance.cpp:282: error: (-215:Assertion failed) (type == CV_8U && dtype == CV_32S) || dtype == CV_32F in function 'batchDistance'
BRISK,2757,45.8803,BRISK,3.49132
BRISK,2777,45.6713,BRISK,3.58328
BRISK,2741,45.2839,BRISK,3.52469
BRISK,2735,44.9112,BRISK,3.50011
BRISK,2757,44.5109,BRISK,3.66844
BRISK,2695,43.9364,BRISK,3.48332
BRISK,2715,44.1196,BRISK,3.61353
BRISK,2628,44.1225,BRISK,3.44188
BRISK,2639,45.1825,BRISK,3.43052
BRISK,2672,44.133,BRISK,3.20904
BRISK,2757,45.5774,BRIEF,1.35308
BRISK,2777,45.3181,BRIEF,1.32198
BRISK,2741,45.4298,BRIEF,1.43626
BRISK,2735,44.5271,BRIEF,1.32655
BRISK,2757,44.6439,BRIEF,1.35389
BRISK,2695,44.4445,BRIEF,1.21803
BRISK,2715,44.8326,BRIEF,1.28399
BRISK,2628,43.3249,BRIEF,1.25578
BRISK,2639,44.2295,BRIEF,1.21093
BRISK,2672,44.0962,BRIEF,1.2057
BRISK,2757,45.2796,ORB,4.86794
BRISK,2777,41.5796,ORB,4.42831
BRISK,2741,40.2778,ORB,4.47496
BRISK,2735,39.6699,ORB,4.54728
BRISK,2757,40.7096,ORB,4.64396
BRISK,2695,41.0018,ORB,4.67946
BRISK,2715,40.5547,ORB,4.52575
BRISK,2628,39.6438,ORB,4.26222
BRISK,2639,42.355,ORB,4.40321
BRISK,2672,39.9023,ORB,4.47101
BRISK,2757,39.8324,FREAK,40.696
BRISK,2777,41.7577,FREAK,41.8923
BRISK,2741,41.2497,FREAK,41.7115
BRISK,2735,40.7792,FREAK,42.55
BRISK,2757,40.73,FREAK,43.3053
BRISK,2695,39.6583,FREAK,40.3329
BRISK,2715,41.1689,FREAK,42.0781
BRISK,2628,39.3397,FREAK,41.5986
BRISK,2639,40.364,FREAK,41.9133
BRISK,2672,40.8398,FREAK,40.8523
AKAZE,1351,65.4514,AKAZE,63.854
AKAZE,1327,69.4582,AKAZE,53.8737
AKAZE,1311,60.3453,AKAZE,49.4245
AKAZE,1351,57.7727,AKAZE,51.6841
AKAZE,1360,70.4121,AKAZE,54.2163
AKAZE,1347,62.8383,AKAZE,53.6802
AKAZE,1363,61.0442,AKAZE,49.4819
AKAZE,1331,62.8749,AKAZE,51.3498
AKAZE,1357,57.6705,AKAZE,47.804
AKAZE,1331,59.7599,AKAZE,53.7292
BRISK,2757,41.365,SIFT,42.3684
BRISK,2777,40.889,SIFT,36.0118
OpenCV(4.1.0) /opencv/modules/core/src/batch_distance.cpp:282: error: (-215:Assertion failed) (type == CV_8U && dtype == CV_32S) || dtype == CV_32F in function 'batchDistance'
ORB,500,7.38504,BRISK,1.20591
ORB,500,6.96293,BRISK,1.51026
ORB,500,8.98169,BRISK,1.55763
ORB,500,7.9935,BRISK,1.61532
ORB,500,7.8597,BRISK,1.60354
ORB,500,8.09305,BRISK,1.81426
ORB,500,8.62995,BRISK,1.79432
ORB,500,7.70325,BRISK,1.79258
ORB,500,8.03501,BRISK,1.82
ORB,500,8.29087,BRISK,1.89904
ORB,500,8.78049,BRIEF,0.6577
ORB,500,8.00275,BRIEF,0.684144
ORB,500,7.6231,BRIEF,0.756923
ORB,500,10.676,BRIEF,0.817968
ORB,500,7.56859,BRIEF,0.691844
ORB,500,7.81688,BRIEF,0.890896
ORB,500,8.57556,BRIEF,1.28605
ORB,500,7.67426,BRIEF,0.765073
ORB,500,8.08239,BRIEF,0.879563
ORB,500,7.71968,BRIEF,0.78547
ORB,500,8.01203,ORB,5.03695
ORB,500,8.01674,ORB,5.22284
ORB,500,7.71129,ORB,5.12216
ORB,500,7.54607,ORB,5.19816
ORB,500,7.62073,ORB,4.91338
ORB,500,7.58833,ORB,5.4112
ORB,500,7.68846,ORB,5.21772
ORB,500,9.50726,ORB,5.65181
ORB,500,7.88866,ORB,6.77203
ORB,500,7.81183,ORB,4.98184
ORB,500,7.63978,FREAK,41.9813
ORB,500,8.18233,FREAK,42.343
ORB,500,8.17911,FREAK,43.7072
ORB,500,8.00416,FREAK,43.1374
ORB,500,8.10606,FREAK,43.7289
ORB,500,8.05984,FREAK,42.7533
ORB,500,8.13673,FREAK,42.383
ORB,500,8.13704,FREAK,42.5206
ORB,500,9.6417,FREAK,42.4961
ORB,500,8.36495,FREAK,43.6103
AKAZE,1351,76.9141,AKAZE,75.7075
AKAZE,1327,83.9109,AKAZE,67.536
AKAZE,1311,79.8346,AKAZE,57.4334
AKAZE,1351,79.7007,AKAZE,59.6794
AKAZE,1360,73.3466,AKAZE,59.6881
