AKAZE,1311,79.6747,AKAZE,56.6336,,M138,0.451354
AKAZE,1351,79.0883,AKAZE,60.9496,,M133,0.414978
AKAZE,1360,70.9547,AKAZE,63.3993,,M127,0.494477
AKAZE,1347,76.8271,AKAZE,58.1505,,M129,0.387131
AKAZE,1363,76.6349,AKAZE,64.5052,,M146,0.443133
AKAZE,1331,79.247,AKAZE,60.173,,M147,0.581226
AKAZE,1357,73.4045,AKAZE,61.4967,,M151,0.585218
AKAZE,1331,77.4283,AKAZE,69.441,,M150,2.03885
Shi-Tomasi,1370,18.3322,SIFT,19.1471,,,
Shi-Tomasi,1301,11.7698,SIFT,15.8578,,M112,0.381588
Shi-Tomasi,1361,11.4008,SIFT,15.0418,,M109,0.466388
Shi-Tomasi,1358,11.2395,SIFT,16.1867,,M104,0.311139
Shi-Tomasi,1333,11.395,SIFT,13.9186,,M103,0.303983
Shi-Tomasi,1284,10.642,SIFT,14.0904,,M99,0.342433
Shi-Tomasi,1322,16.6552,SIFT,15.3905,,M101,0.334948
Shi-Tomasi,1366,14.0374,SIFT,15.4702,,M96,0.385323
Shi-Tomasi,1389,11.6943,SIFT,15.2207,,M106,0.36313
Shi-Tomasi,1339,11.284,SIFT,14.3565,,M97,0.321351
Harris,465748,89.4609,BRISK,259.678,,,
Harris,465747,92.1238,BRISK,259.597,,M6034,21122.2
Harris,465747,83.4222,BRISK,263.428,,M5944,21058.5
Harris,465749,81.3124,BRISK,256.937,,M5987,20927.9
Harris,465749,93.4079,BRISK,255.446,,M6092,20943.2
Harris,465749,81.5877,BRISK,257.143,,M5834,20909.9
Harris,465749,93.9574,BRISK,257.333,,M5591,20971.6
Harris,465748,93.0377,BRISK,259.87,,M5832,21395.2
Harris,465749,85.4946,BRISK,255.503,,M6005,20956.3
Harris,465748,94.0104,BRISK,256.739,,M6276,20981.3
Harris,465748,91.9869,BRIEF,87.2775,,,
Harris,465747,93.3286,BRIEF,87.6571,,M12545,10956.6
Harris,465747,94.476,BRIEF,88.0718,,M12334,11012.8
Harris,465749,92.9191,BRIEF,87.8518,,M12681,10985.7
Harris,465749,85.9959,BRIEF,87.8804,,M12925,10979.8
Harris,465749,95.9488,BRIEF,88.299,,M12810,11039.6
Harris,465749,94.6104,BRIEF,88.8975,,M12342,11036.3
Harris,465748,94.8769,BRIEF,88.3231,,M12416,10985.5
Harris,465749,94.101,BRIEF,87.3224,,M12587,11005.9
Harris,465748,93.8607,BRIEF,87.8327,,M12488,10914.9
Harris,465748,93.2314,ORB,43.0689,,,
Harris,465747,94.6958,ORB,43.2797,,M9187,11002.1
Harris,465747,93.5996,ORB,43.1388,,M9650,11006.5
Harris,465749,95.3046,ORB,43.9016,,M9471,11004.1
Harris,465749,94.6134,ORB,43.2744,,M10133,10994.3
Harris,465749,95.3974,ORB,43.3081,,M9429,10997.7
Harris,465749,95.1497,ORB,42.9826,,M10204,10990.4
Harris,465748,94.342,ORB,43.6386,,M9814,11005.4
Harris,465749,94.7812,ORB,43.1984,,M10319,11022.3
Harris,465748,94.9218,ORB,42.878,,M10386,10965.1
Harris,465748,93.9763,FREAK,236.392,,,
Harris,465747,84.0724,FREAK,236.919,,M6444,20925.2
Harris,465747,81.3495,FREAK,232.091,,M6734,20962.3
Harris,465749,82.0889,FREAK,234.254,,M6620,21011.5
Harris,465749,85.2556,FREAK,239.148,,M6990,20998.1
Harris,465749,83.0261,FREAK,246.991,,M6440,21030.8
Harris,465749,82.0848,FREAK,234.462,,M7013,21040.5
Harris,465748,84.7616,FREAK,243.501,,M6902,20933
Harris,465749,81.925,FREAK,235.443,,M7411,20958
Harris,465748,84.2437,FREAK,246.65,,M7440,20959.2
AKAZE,1351,84.6648,AKAZE,63.7521,,,
AKAZE,1327,84.6777,AKAZE,60.1794,,M138,0.528375
AKAZE,1311,71.9236,AKAZE,59.2246,,M138,0.626761
AKAZE,1351,84.3421,AKAZE,58.1997,,M133,0.507687
AKAZE,1360,71.2371,AKAZE,59.9091,,M127,0.519457
AKAZE,1347,73.7236,AKAZE,57.5637,,M129,0.538021
AKAZE,1363,72.379,AKAZE,58.3224,,M146,0.736329
AKAZE,1331,79.9417,AKAZE,66.837,,M147,0.594318
AKAZE,1357,68.1147,AKAZE,65.7709,,M151,0.654629
AKAZE,1331,86.8609,AKAZE,61.9943,,M150,0.621061
Harris,465748,95.718,SIFT,380.228,,,
Harris,465747,88.0091,SIFT,375.699,,M10679,17233.9
Harris,465747,82.6684,SIFT,382.287,,M9989,17706.2
Harris,465749,81.1363,SIFT,379.551,,M11337,18121.3
Harris,465749,82.7934,SIFT,383.432,,M12996,16767.3
Harris,465749,84.6505,SIFT,379.365,,M12032,17482.1
Harris,465749,81.2454,SIFT,376.29,,M10320,18376.2
Harris,465748,89.3125,SIFT,380.245,,M11120,16785
Harris,465749,83.0928,SIFT,380.445,,M10532,17505
Harris,465748,82.4093,SIFT,376.9,,M11267,18091.6
FAST,5063,2.3744,BRISK,5.34177,,,
FAST,4952,1.98705,BRISK,5.01976,,M213,5.57852
FAST,4863,2.05914,BRISK,4.53528,,M216,5.32348
FAST,4840,2.04302,BRISK,4.71206,,M187,5.33398
FAST,4856,2.03977,BRISK,4.33326,,M205,5.13422
FAST,4899,2.03727,BRISK,4.80509,,M185,4.84826
FAST,4870,2.0526,BRISK,4.736,,M200,5.40559
FAST,4868,2.12379,BRISK,4.58228,,M215,5.26096
FAST,4996,2.09041,BRISK,4.41843,,M203,4.99763
FAST,4997,2.13338,BRISK,4.42147,,M208,4.93151
FAST,5063,2.19917,BRIEF,1.73223,,,
FAST,4952,2.09488,BRIEF,1.72922,,M229,4.02121
FAST,4863,2.27401,BRIEF,1.80419,,M253,2.93778
FAST,4840,2.0987,BRIEF,1.78504,,M233,3.7588
FAST,4856,2.03636,BRIEF,1.65598,,M247,2.85726
FAST,4899,2.05123,BRIEF,1.7373,,M224,3.58895
FAST,4870,2.04852,BRIEF,1.85789,,M243,2.95418
FAST,4868,2.05998,BRIEF,2.16305,,M251,3.80152
FAST,4996,2.11464,BRIEF,1.65085,,M260,2.81056
FAST,4997,2.1138,BRIEF,1.71151,,M238,3.51037
FAST,5063,2.21288,ORB,1.70388,,,
FAST,4952,2.03268,ORB,1.66451,,M226,3.29955
FAST,4863,2.02366,ORB,1.64555,,M220,2.9244
FAST,4840,2.1226,ORB,1.56338,,M218,2.92675
FAST,4856,2.08058,ORB,1.54399,,M226,2.89246
FAST,4899,2.03091,ORB,1.62703,,M220,2.65053
FAST,4870,2.12828,ORB,1.56418,,M235,3.00309
FAST,4868,2.08382,ORB,1.57183,,M251,2.86183
FAST,4996,2.11266,ORB,1.61641,,M226,3.02899
FAST,4997,2.17009,ORB,1.57512,,M239,2.7448
FAST,5063,2.14823,FREAK,46.9253,,,
FAST,4952,2.06763,FREAK,44.5498,,M178,5.46026
FAST,4863,2.01677,FREAK,49.5474,,M181,5.36602
FAST,4840,2.012,FREAK,44.865,,M156,5.28598
FAST,4856,2.02103,FREAK,45.0018,,M182,5.10092
FAST,4899,1.99673,FREAK,44.3801,,M159,5.0956
FAST,4870,2.0606,FREAK,45.1108,,M179,5.33338
FAST,4868,2.0509,FREAK,44.7737,,M196,5.41507
FAST,4996,2.11755,FREAK,44.5952,,M164,5.04008
FAST,4997,2.15948,FREAK,45.1001,,M171,5.098
AKAZE,1351,74.9147,AKAZE,65.0811,,,
AKAZE,1327,79.6982,AKAZE,57.1756,,M138,0.565636
AKAZE,1311,71.2432,AKAZE,60.3443,,M138,0.578648
AKAZE,1351,70.7412,AKAZE,61.2773,,M133,0.510881
AKAZE,1360,84.1423,AKAZE,70.1588,,M127,0.525135
AKAZE,1347,73.9226,AKAZE,56.2637,,M129,0.554217
AKAZE,1363,85.7877,AKAZE,59.3807,,M146,0.567874
AKAZE,1331,72.9705,AKAZE,62.0075,,M147,0.569199
AKAZE,1357,74.6644,AKAZE,59.1103,,M151,0.603027
AKAZE,1331,69.9821,AKAZE,60.2057,,M150,0.768721
FAST,5063,2.1234,SIFT,41.5581,,,
FAST,4952,2.08884,SIFT,33.6934,,M316,3.8034
FAST,4863,2.04427,SIFT,36.7342,,M325,3.53567
FAST,4840,3.17536,SIFT,35.4471,,M297,3.52606
FAST,4856,2.09769,SIFT,33.907,,M311,3.26726
FAST,4899,2.02153,SIFT,40.0878,,M291,3.32403
FAST,4870,2.03667,SIFT,34.6444,,M326,3.51577
FAST,4868,2.59316,SIFT,32.4768,,M315,3.47051
FAST,4996,2.04396,SIFT,33.9974,,M300,3.2865
FAST,4997,2.46257,SIFT,32.6854,,M301,3.26638
BRISK,2757,45.2733,BRISK,3.4149,,,
BRISK,2777,45.3633,BRISK,3.58832,,M171,1.21573
BRISK,2741,44.8428,BRISK,3.54829,,M176,1.19239
BRISK,2735,45.3275,BRISK,3.44152,,M157,1.18771
BRISK,2757,44.3925,BRISK,3.71185,,M176,1.21246
BRISK,2695,44.7667,BRISK,3.6757,,M174,1.26552
BRISK,2715,44.5043,BRISK,3.60118,,M188,1.17503
BRISK,2628,43.4985,BRISK,3.45669,,M173,1.16192
BRISK,2639,43.8778,BRISK,3.37518,,M171,1.15287
BRISK,2672,43.8255,BRISK,3.32552,,M184,1.03246
BRISK,2757,45.1743,BRIEF,1.29873,,,
BRISK,2777,45.8082,BRIEF,1.33299,,M178,1.04315
BRISK,2741,45.2017,BRIEF,1.33935,,M205,1.1168
BRISK,2735,44.8604,BRIEF,1.29953,,M185,1.10914
BRISK,2757,45.9049,BRIEF,1.4552,,M179,1.12153
BRISK,2695,44.5136,BRIEF,1.35941,,M182,1.13617
BRISK,2715,47.7899,BRIEF,1.42083,,M195,1.14976
BRISK,2628,43.6218,BRIEF,1.40819,,M207,1.11045
BRISK,2639,41.4182,BRIEF,1.09744,,M189,0.696076
BRISK,2672,40.593,BRIEF,1.03181,,M183,0.599233
BRISK,2757,41.7403,ORB,4.5556,,,
BRISK,2777,42.7399,ORB,4.7268,,M162,1.07532
BRISK,2741,41.3414,ORB,4.48589,,M175,1.09532
BRISK,2735,40.221,ORB,4.52787,,M158,0.833735
BRISK,2757,40.8597,ORB,4.53182,,M167,1.12259
BRISK,2695,40.5766,ORB,4.40964,,M160,0.863721
BRISK,2715,40.9289,ORB,4.55169,,M182,1.16011
BRISK,2628,40.4618,ORB,4.78734,,M167,1.0754
BRISK,2639,40.0559,ORB,4.47196,,M171,0.815178
BRISK,2672,40.7657,ORB,4.58223,,M172,0.956375
BRISK,2757,41.1153,FREAK,41.8957,,,
BRISK,2777,41.1819,FREAK,43.1961,,M160,0.742779
BRISK,2741,41.0138,FREAK,41.4235,,M177,1.01381
BRISK,2735,40.3601,FREAK,40.6866,,M155,1.06013
BRISK,2757,41.2418,FREAK,41.4575,,M173,0.84427
BRISK,2695,40.524,FREAK,40.7069,,M161,0.795102
BRISK,2715,40.1902,FREAK,41.0461,,M183,0.797215
BRISK,2628,40.0298,FREAK,41.144,,M169,0.793207
BRISK,2639,40.4914,FREAK,41.5791,,M178,0.920469
BRISK,2672,40.2449,FREAK,40.8542,,M168,0.736822
AKAZE,1351,69.3825,AKAZE,52.8044,,,
AKAZE,1327,71.9194,AKAZE,57.1216,,M138,0.585534
AKAZE,1311,61.2286,AKAZE,54.2285,,M138,0.453958
AKAZE,1351,63.6303,AKAZE,57.9971,,M133,0.472724
AKAZE,1360,75.9231,AKAZE,56.249,,M127,0.461155
AKAZE,1347,80.7587,AKAZE,59.2613,,M129,0.44564
AKAZE,1363,73.9337,AKAZE,63.5474,,M146,0.491412
AKAZE,1331,67.2805,AKAZE,67.0827,,M147,0.651535
AKAZE,1357,79.4227,AKAZE,57.7935,,M151,0.517859
AKAZE,1331,73.6151,AKAZE,59.0753,,M150,0.558849
BRISK,2757,42.3796,SIFT,48.7377,,,
BRISK,2777,42.0036,SIFT,39.9559,,,
ORB,500,7.42153,BRISK,1.56595,,,
ORB,500,7.9299,BRISK,1.49528,,M73,0.330698
ORB,500,8.51344,BRISK,1.50828,,M74,0.3425
ORB,500,8.63968,BRISK,1.67278,,M79,0.355012
ORB,500,8.60228,BRISK,1.60793,,M85,0.366409
ORB,500,7.85739,BRISK,1.85679,,M79,0.315896
ORB,500,7.94179,BRISK,1.89472,,M92,0.407554
ORB,500,8.70081,BRISK,1.84586,,M90,0.425146
ORB,500,8.87605,BRISK,1.88591,,M88,0.413328
ORB,500,8.36629,BRISK,1.7793,,M91,0.447019
ORB,500,8.68397,BRIEF,0.642942,,,
ORB,500,10.8972,BRIEF,1.11105,,M49,0.386579
ORB,500,7.66358,BRIEF,0.687952,,M43,0.329812
ORB,500,8.58575,BRIEF,0.74278,,M45,0.329824
ORB,500,7.85026,BRIEF,1.54806,,M59,0.426657
ORB,500,7.75875,BRIEF,0.788601,,M53,0.380904
ORB,500,11.8136,BRIEF,0.807937,,M78,0.391619
ORB,500,7.72886,BRIEF,0.738549,,M68,0.397856
ORB,500,8.3053,BRIEF,0.797473,,M84,0.373749
ORB,500,8.73842,BRIEF,1.35486,,M66,0.478923
ORB,500,7.743,ORB,4.94292,,,
ORB,500,9.20742,ORB,5.0642,,M67,0.294187
ORB,500,9.77361,ORB,8.11554,,M70,0.370398
ORB,500,8.39243,ORB,7.83084,,M72,0.355421
ORB,500,8.00246,ORB,4.9856,,M84,0.362629
ORB,500,7.53811,ORB,5.03403,,M91,0.339979
ORB,500,9.00103,ORB,5.12647,,M101,0.375663
ORB,500,7.64393,ORB,5.38816,,M92,0.447134
ORB,500,7.96581,ORB,5.18268,,M93,0.36279
ORB,500,9.73592,ORB,5.23445,,M93,0.385026
ORB,500,9.64995,FREAK,42.374,,,
ORB,500,9.35703,FREAK,42.4506,,M42,0.242391
ORB,500,8.36296,FREAK,43.8474,,M36,0.242869
ORB,500,8.29307,FREAK,43.9278,,M44,0.293322
ORB,500,8.93663,FREAK,41.3404,,M47,0.239857
ORB,500,8.75992,FREAK,41.7955,,M44,0.2416
ORB,500,7.66796,FREAK,41.3004,,M51,0.232162
ORB,500,9.63158,FREAK,45.4713,,M52,0.267506
ORB,500,7.92887,FREAK,44.6192,,M48,0.291352
ORB,500,9.9977,FREAK,44.251,,M56,0.269951
AKAZE,1351,78.7864,AKAZE,56.7987,,,
AKAZE,1327,66.5857,AKAZE,56.8785,,M138,0.548921
AKAZE,1311,68.279,AKAZE,57.9361,,M138,0.519278
AKAZE,1351,85.986,AKAZE,61.7241,,M133,0.757363
AKAZE,1360,70.7808,AKAZE,58.0991,,M127,0.546273
AKAZE,1347,70.6139,AKAZE,59.1788,,M129,0.550832
AKAZE,1363,70.3517,AKAZE,57.146,,M146,0.555239
AKAZE,1331,69.2445,AKAZE,58.1622,,M147,0.567235
AKAZE,1357,71.72,AKAZE,58.5143,,M151,0.593879
AKAZE,1331,70.8852,AKAZE,60.5383,,M150,0.602101
ORB,500,8.8242,SIFT,52.2136,,,
ORB,500,7.82618,SIFT,46.3527,,,
AKAZE,1351,69.1373,BRISK,2.16006,,,
AKAZE,1327,79.0105,BRISK,2.20017,,M137,0.578959
AKAZE,1311,87.3297,BRISK,2.07774,,M125,0.51278
AKAZE,1351,84.2869,BRISK,2.08484,,M129,0.549414
AKAZE,1360,81.9692,BRISK,2.08384,,M129,0.562287
AKAZE,1347,83.7406,BRISK,2.12606,,M131,0.541837
AKAZE,1363,87.7004,BRISK,3.13558,,M132,0.575519
AKAZE,1331,86.3924,BRISK,2.15297,,M142,0.599781
AKAZE,1357,82.4788,BRISK,2.26952,,M146,0.591228
AKAZE,1331,89.5982,BRISK,2.29392,,M144,0.621295
AKAZE,1351,82.4385,BRIEF,1.06069,,,
AKAZE,1327,82.3781,BRIEF,1.02214,,M141,0.472287
AKAZE,1311,81.8454,BRIEF,1.04601,,M134,0.495197
AKAZE,1351,84.6863,BRIEF,1.05729,,M131,0.46427
AKAZE,1360,81.6194,BRIEF,1.07687,,M130,0.486109
AKAZE,1347,80.2386,BRIEF,1.00445,,M134,0.5235
AKAZE,1363,80.0099,BRIEF,1.05185,,M146,0.565342
AKAZE,1331,80.379,BRIEF,1.08142,,M150,0.533389
AKAZE,1357,83.2475,BRIEF,1.08633,,M148,0.519478
AKAZE,1331,83.9915,BRIEF,1.10083,,M152,0.625087
AKAZE,1351,81.1776,ORB,3.07141,,,
AKAZE,1327,78.2647,ORB,3.05338,,M131,0.452667
AKAZE,1311,79.9778,ORB,3.07691,,M129,0.453947
AKAZE,1351,83.2871,ORB,3.09775,,M127,0.452074
AKAZE,1360,80.2693,ORB,3.07161,,M117,0.456505
AKAZE,1347,78.5112,ORB,3.27931,,M130,0.463381
AKAZE,1363,81.9255,ORB,3.21186,,M131,0.485559
AKAZE,1331,79.8639,ORB,3.04198,,M137,0.507773
AKAZE,1357,82.724,ORB,3.08189,,M135,0.533853
AKAZE,1331,80.4998,ORB,3.11558,,M145,0.540727
AKAZE,1351,79.1336,FREAK,42.2733,,,
AKAZE,1327,77.193,FREAK,41.6951,,M126,0.536664
AKAZE,1311,88.77,FREAK,42.1076,,M129,0.560492
AKAZE,1351,86.1588,FREAK,42.3635,,M127,0.51304
AKAZE,1360,84.8509,FREAK,43.5433,,M121,0.528177
AKAZE,1347,84.6333,FREAK,42.0829,,M122,0.582685
AKAZE,1363,81.9758,FREAK,42.3361,,M133,0.590282
AKAZE,1331,86.1655,FREAK,41.9948,,M144,0.617561
AKAZE,1357,84.8771,FREAK,42.2204,,M147,0.605788
AKAZE,1331,86.6596,FREAK,42.429,,M138,0.633409
AKAZE,1351,84.7624,AKAZE,59.6706,,,
AKAZE,1327,70.13,AKAZE,58.2908,,M138,0.507809
AKAZE,1311,82.7264,AKAZE,61.0811,,M138,0.514221
AKAZE,1351,72.4811,AKAZE,58.0789,,M133,0.514401
AKAZE,1360,85.6215,AKAZE,64.4967,,M127,0.545405
AKAZE,1347,82.6223,AKAZE,56.7646,,M129,0.506731
AKAZE,1363,72.2746,AKAZE,58.0936,,M146,0.584317
AKAZE,1331,69.1878,AKAZE,57.9311,,M147,0.586647
AKAZE,1357,71.611,AKAZE,59.5495,,M151,0.591294
AKAZE,1331,70.1392,AKAZE,56.6876,,M150,0.608401
AKAZE,1351,82.8438,SIFT,25.948,,,
AKAZE,1327,71.8936,SIFT,31.111,,,
SIFT,1438,134.528,BRISK,1.79347,,,
SIFT,1371,141.466,BRISK,1.85832,,M57,0.770484
SIFT,1380,141.973,BRISK,1.6788,,M63,0.897916
SIFT,1335,140.436,BRISK,1.77706,,M58,0.715833
SIFT,1305,121.737,BRISK,1.77671,,M61,0.791517
SIFT,1370,117.969,BRISK,2.11201,,M55,0.724559
SIFT,1396,119.605,BRISK,1.89117,,M52,0.785156
SIFT,1382,110.619,BRISK,1.969,,M54,0.890803
SIFT,1463,150.509,BRISK,2.05232,,M63,0.956098
SIFT,1422,144.392,BRISK,1.82173,,M73,0.875359
SIFT,1438,141.523,BRIEF,0.909588,,,
SIFT,1371,139.826,BRIEF,0.906227,,M63,0.48059
SIFT,1380,148.712,BRIEF,0.878876,,M72,0.447646
SIFT,1335,145.268,BRIEF,0.914245,,M64,0.445851
SIFT,1305,144.072,BRIEF,0.933818,,M66,0.464894
SIFT,1370,145.867,BRIEF,0.944309,,M52,0.52552
SIFT,1396,141.244,BRIEF,0.940754,,M57,0.461653
SIFT,1382,140.225,BRIEF,0.965321,,M72,0.525255
SIFT,1463,141.228,BRIEF,0.973347,,M67,0.563163
SIFT,1422,140.467,BRIEF,0.952677,,M84,0.536098
SIFT,1438,138.475,,,,,
SIFT,1438,141.373,FREAK,42.5338,,,
SIFT,1371,138.904,FREAK,41.6232,,M59,0.761308
SIFT,1380,138.318,FREAK,41.3788,,M63,0.710418
SIFT,1335,140.827,FREAK,41.3471,,M54,0.728465
SIFT,1305,143.046,FREAK,41.6029,,M64,0.750659
SIFT,1370,143.315,FREAK,42.9538,,M51,0.764285
SIFT,1396,134.757,FREAK,41.5682,,M50,0.713966
SIFT,1382,140.704,FREAK,41.7298,,M47,0.787466
SIFT,1463,138.196,FREAK,42.0587,,M53,0.90386
SIFT,1422,144.961,FREAK,41.6491,,M65,0.855819
AKAZE,1351,80.6349,AKAZE,61.1711,,,
AKAZE,1327,76.1198,AKAZE,61.7037,,M138,0.517105
AKAZE,1311,68.9543,AKAZE,58.5609,,M138,0.519908
AKAZE,1351,65.7275,AKAZE,56.7656,,M133,0.507004
AKAZE,1360,66.1822,AKAZE,57.5781,,M127,0.519604
AKAZE,1347,70.466,AKAZE,59.4381,,M129,0.533777
AKAZE,1363,70.6111,AKAZE,55.4503,,M146,0.579596
AKAZE,1331,69.753,AKAZE,60.7513,,M147,0.577698
AKAZE,1357,71.2982,AKAZE,57.0109,,M151,0.633741
AKAZE,1331,70.2294,AKAZE,56.9646,,M150,0.583737
SIFT,1438,144.329,SIFT,86.9963,,,
SIFT,1371,109.243,SIFT,86.0587,,M82,0.543037
SIFT,1380,110.779,SIFT,86.6708,,M81,0.610549
SIFT,1335,116.401,SIFT,90.2093,,M85,0.477196
SIFT,1305,112.556,SIFT,89.5121,,M93,0.539236
SIFT,1370,114.321,SIFT,86.1078,,M90,0.533552
SIFT,1396,109.562,SIFT,89.4272,,M81,0.54874
SIFT,1382,110.352,SIFT,88.4056,,M82,0.547138
SIFT,1463,109.053,SIFT,90.1723,,M102,0.633142
SIFT,1422,110.613,SIFT,92.196,,M104,0.621388
